1771,,,60,,,,
252,,,61,,,,
253,,,62,,,,
254,,,63,,,,
1747,,,63,,,,
17534,,,63,,,,
255,,,64,,,,
15345,,,64,,,,
257,,,65,,,,
2376,,,65,,,,
25444,,,65,,,,
258,,,66,,,,
10814,,,66,,,,
15707,,,66,,,,
260,,,67,,,,
266,,,68,,,,
13964,,,68,,,,
267,,,69,,,,
taberror,3,in,69,,,,
273,,,70,,,,
13562,,,70,,,,
277,,,71,,,,
2937,,,71,,,,
23395,,,71,,,,
279,,,72,,,,
1618,,,72,,,,
14977,,,72,,,,
21397,,,72,,,,
24465,,,72,,,,
280,,,73,,,,
25050,,,73,,,,
25190,,,73,,,,
301,,,74,,,,
5315,,,74,,,,
5866,,,74,,,,
11572,,,74,,,,
12101,,,74,,,,
14039,,,74,,,,
18201,,,74,,,,
21847,,,74,,,,
24916,,,74,,,,
306,,,75,,,,
309,,,76,,,,
2856,,,76,,,,
6176,,,76,,,,
6196,,,76,,,,
13968,,,76,,,,
21540,,,76,,,,
22330,,,76,,,,
310,,,77,,,,
317,,,78,,,,
16453,,,78,,,,
24956,,,78,,,,
320,,,79,,,,
1118,,,79,,,,
2277,,,79,,,,
2305,,,79,,,,
4234,,,79,,,,
5578,,,79,,,,
6361,,,79,,,,
9736,,,79,,,,
10134,,,79,,,,
12851,,,79,,,,
22054,,,79,,,,
25266,,,79,,,,
323,,,80,,,,
325,,,81,,,,
1331,,,81,,,,
328,,,82,,,,
9442,,,82,,,,
16375,,,82,,,,
22898,,,82,,,,
330,,,83,,,,
5899,,,83,,,,
6137,,,83,,,,
334,,,84,,,,
13825,,,84,,,,
16874,,,84,,,,
335,,,85,,,,
6014,,,85,,,,
20215,,,85,,,,
338,,,86,,,,
510,,,86,,,,
16709,,,86,,,,
341,,,87,,,,
343,,,88,,,,
15790,,,88,,,,
350,,,89,,,,
351,,,90,,,,
353,,,91,,,,
11698,,,91,,,,
361,,,92,,,,
12805,,,92,,,,
365,,,93,,,,
25572,,,93,,,,
366,,,94,,,,
370,,,95,,,,
371,,,96,,,,
4057,,,96,,,,
5116,,,96,,,,
378,,,97,,,,
8470,,,97,,,,
393,,,98,,,,
400,,,99,,,,
1401,,,99,,,,
19526,,,99,,,,
19570,,,99,,,,
21938,,,99,,,,
22548,,,99,,,,
401,,,100,,,,
404,,,101,,,,
11043,,,101,,,,
15218,,,101,,,,
15658,,,101,,,,
17180,,,101,,,,
19329,,,101,,,,
405,,,102,,,,
11325,,,102,,,,
415,,,103,,,,
24715,,,103,,,,
416,,,104,,,,
11386,,,104,,,,
22557,,,104,,,,
420,,,105,,,,
429,,,106,,,,
20828,,,106,,,,
437,,,107,,,,
24549,,,107,,,,
449,,,108,,,,
450,,,109,,,,
1619,,,109,,,,
16811,,,109,,,,
23862,,,109,,,,
451,,,110,,,,
457,,,111,,,,
460,,,112,,,,
21299,,,112,,,,
462,,,113,,,,
16952,,,113,,,,
465,,,114,,,,
1739,,,114,,,,
5067,,,114,,,,
9902,,,114,,,,
10650,,,114,,,,
13361,,,114,,,,
14558,,,114,,,,
23821,,,114,,,,
24677,,,114,,,,
25415,,,114,,,,
469,,,115,,,,
1857,,,115,,,,
15117,,,115,,,,
477,,,116,,,,
478,,,117,,,,
480,,,118,,,,
13860,,,118,,,,
16805,,,118,,,,
488,,,119,,,,
489,,,120,,,,
493,,,121,,,,
5597,,,121,,,,
11953,,,121,,,,
496,,,122,,,,
499,,,123,,,,
503,,,124,,,,
4132,,,124,,,,
505,,,125,,,,
1411,,,125,,,,
18445,,,125,,,,
20867,,,125,,,,
513,,,126,,,,
514,,,127,,,,
20888,,,127,,,,
516,,,128,,,,
4335,,,128,,,,
520,,,129,,,,
4191,,,129,,,,
21883,,,129,,,,
521,,,130,,,,
3569,,,130,,,,
8753,,,130,,,,
24419,,,130,,,,
531,,,131,,,,
532,,,132,,,,
553,,,133,,,,
557,,,134,,,,
15181,,,134,,,,
558,,,135,,,,
564,,,136,,,,
565,,,137,,,,
7385,,,137,,,,
23722,,,137,,,,
570,,,138,,,,
3449,,,138,,,,
5495,,,138,,,,
11088,,,138,,,,
16377,,,138,,,,
18904,,,138,,,,
22379,,,138,,,,
22566,,,138,,,,
575,,,139,,,,
12593,,,139,,,,
576,,,140,,,,
1232,,,140,,,,
3048,,,140,,,,
12036,,,140,,,,
21111,,,140,,,,
581,,,141,,,,
582,,,142,,,,
583,,,143,,,,
14755,,,143,,,,
24188,,,143,,,,
584,,,144,,,,
591,,,145,,,,
593,,,146,,,,
6560,,,146,,,,
598,,,147,,,,
11743,,,147,,,,
600,,,148,,,,
taberror,4,in,148,,,,
6118,,,148,,,,
taberror,4,in,148,,,,
12044,,,148,,,,
taberror,4,in,148,,,,
18536,,,148,,,,
taberror,4,in,148,,,,
19856,,,148,,,,
taberror,4,in,148,,,,
615,,,149,,,,
1628,,,149,,,,
618,,,150,,,,
619,,,151,,,,
3117,,,151,,,,
625,,,152,,,,
632,,,153,,,,
641,,,154,,,,
642,,,155,,,,
6936,,,155,,,,
7112,,,155,,,,
644,,,156,,,,
652,,,157,,,,
17574,,,157,,,,
653,,,158,,,,
13487,,,158,,,,
16091,,,158,,,,
657,,,159,,,,
658,,,160,,,,
2252,,,160,,,,
17938,,,160,,,,
19493,,,160,,,,
659,,,161,,,,
1355,,,161,,,,
7565,,,161,,,,
8618,,,161,,,,
8910,,,161,,,,
11967,,,161,,,,
14835,,,161,,,,
15202,,,161,,,,
16079,,,161,,,,
16865,,,161,,,,
17898,,,161,,,,
19546,,,161,,,,
20562,,,161,,,,
21611,,,161,,,,
660,,,162,,,,
5753,,,162,,,,
6958,,,162,,,,
10881,,,162,,,,
11593,,,162,,,,
17151,,,162,,,,
17978,,,162,,,,
20018,,,162,,,,
20326,,,162,,,,
23146,,,162,,,,
668,,,163,,,,
678,,,164,,,,
4628,,,164,,,,
679,,,165,,,,
680,,,166,,,,
718,,,166,,,,
686,,,167,,,,
688,,,168,,,,
23508,,,168,,,,
689,,,169,,,,
692,,,170,,,,
12725,,,170,,,,
taberror,7,in,170,,,,
17170,,,170,,,,
taberror,7,in,170,,,,
694,,,171,,,,
14267,,,171,,,,
696,,,172,,,,
17497,,,172,,,,
697,,,173,,,,
702,,,174,,,,
5805,,,174,,,,
20238,,,174,,,,
21225,,,174,,,,
705,,,175,,,,
711,,,176,,,,
719,,,177,,,,
20173,,,177,,,,
720,,,178,,,,
19473,,,178,,,,
724,,,179,,,,
6998,,,179,,,,
9281,,,179,,,,
730,,,180,,,,
3366,,,180,,,,
5867,,,180,,,,
8688,,,180,,,,
732,,,181,,,,
735,,,182,,,,
740,,,183,,,,
748,,,184,,,,
754,,,185,,,,
12946,,,185,,,,
766,,,186,,,,
taberror,7,in,186,,,,
776,,,187,,,,
777,,,188,,,,
17995,,,188,,,,
778,,,189,,,,
780,,,190,,,,
784,,,191,,,,
18817,,,191,,,,
788,,,192,,,,
taberror,6,in,192,,,,
794,,,193,,,,
11377,,,193,,,,
804,,,194,,,,
807,,,195,,,,
12158,,,195,,,,
810,,,196,,,,
2648,,,196,,,,
813,,,197,,,,
6460,,,197,,,,
14746,,,197,,,,
817,,,198,,,,
7384,,,198,,,,
829,,,199,,,,
21146,,,199,,,,
833,,,200,,,,
837,,,201,,,,
11680,,,201,,,,
844,,,202,,,,
16443,,,202,,,,
850,,,203,,,,
863,,,204,,,,
873,,,205,,,,
3350,,,205,,,,
9095,,,205,,,,
16658,,,205,,,,
22730,,,205,,,,
889,,,206,,,,
3039,,,206,,,,
6376,,,206,,,,
9507,,,206,,,,
894,,,207,,,,
896,,,208,,,,
898,,,209,,,,
5526,,,209,,,,
899,,,210,,,,
9931,,,210,,,,
902,,,211,,,,
2837,,,211,,,,
903,,,212,,,,
8293,,,212,,,,
905,,,213,,,,
14331,,,213,,,,
906,,,214,,,,
17911,,,214,,,,
913,,,215,,,,
2623,,,215,,,,
25062,,,215,,,,
922,,,216,,,,
4011,,,216,,,,
17339,,,216,,,,
923,,,217,,,,
2608,,,217,,,,
5961,,,217,,,,
18432,,,217,,,,
929,,,218,,,,
21630,,,218,,,,
931,,,219,,,,
6164,,,219,,,,
18985,,,219,,,,
22875,,,219,,,,
25156,,,219,,,,
941,,,220,,,,
942,,,221,,,,
11224,,,221,,,,
944,,,222,,,,
4963,,,222,,,,
17209,,,222,,,,
960,,,223,,,,
962,,,224,,,,
6206,,,224,,,,
963,,,225,,,,
971,,,226,,,,
17931,,,226,,,,
972,,,227,,,,
12789,,,227,,,,
973,,,228,,,,
16956,,,228,,,,
975,,,229,,,,
10211,,,229,,,,
977,,,230,,,,
14878,,,230,,,,
taberror,0,in,230,,,,
19434,,,230,,,,
983,,,231,,,,
984,,,232,,,,
989,,,233,,,,
8653,,,233,,,,
993,,,234,,,,
5723,,,234,,,,
995,,,235,,,,
1011,,,236,,,,
16364,,,236,,,,
1012,,,237,,,,
1013,,,238,,,,
1014,,,239,,,,
15849,,,239,,,,
1018,,,240,,,,
1020,,,241,,,,
1031,,,242,,,,
1032,,,243,,,,
1033,,,244,,,,
1036,,,245,,,,
4201,,,245,,,,
15171,,,245,,,,
18831,,,245,,,,
1037,,,246,,,,
1047,,,247,,,,
8437,,,247,,,,
18358,,,247,,,,
23679,,,247,,,,
1048,,,248,,,,
21788,,,248,,,,
1054,,,249,,,,
250,,,,,,,
1059,,,250,,,,
1062,,,251,,,,
1968,,,251,,,,
1068,,,252,,,,
1069,,,253,,,,
1074,,,254,,,,
1077,,,255,,,,
1078,,,256,,,,
14780,,,256,,,,
15022,,,256,,,,
15221,,,256,,,,
16358,,,256,,,,
16781,,,256,,,,
23750,,,256,,,,
1081,,,257,,,,
6901,,,257,,,,
8959,,,257,,,,
1082,,,258,,,,
17070,,,258,,,,
1092,,,259,,,,
14160,,,259,,,,
1093,,,260,,,,
taberror,5,in,260,,,,
1096,,,261,,,,
1097,,,262,,,,
1098,,,263,,,,
1106,,,264,,,,
1107,,,265,,,,
18645,,,265,,,,
1108,,,266,,,,
1114,,,267,,,,
1116,,,268,,,,
1123,,,269,,,,
17499,,,269,,,,
1127,,,270,,,,
1422,,,270,,,,
6142,,,270,,,,
18778,,,270,,,,
23515,,,270,,,,
1128,,,271,,,,
1129,,,272,,,,
1130,,,273,,,,
18744,,,273,,,,
24676,,,273,,,,
1136,,,274,,,,
1137,,,275,,,,
1141,,,276,,,,
1142,,,277,,,,
9629,,,277,,,,
19270,,,277,,,,
1143,,,278,,,,
25022,,,278,,,,
25397,,,278,,,,
1150,,,279,,,,
1151,,,280,,,,
1155,,,281,,,,
1157,,,282,,,,
1159,,,283,,,,
1160,,,284,,,,
1163,,,285,,,,
1172,,,286,,,,
1175,,,287,,,,
8344,,,287,,,,
17466,,,287,,,,
21316,,,287,,,,
22675,,,287,,,,
1191,,,288,,,,
1198,,,289,,,,
1200,,,290,,,,
1208,,,291,,,,
21908,,,291,,,,
23169,,,291,,,,
24403,,,291,,,,
1213,,,292,,,,
1219,,,293,,,,
1223,,,294,,,,
9005,,,294,,,,
11582,,,294,,,,
20139,,,294,,,,
1226,,,295,,,,
2756,,,295,,,,
1230,,,296,,,,
1237,,,297,,,,
15618,,,297,,,,
1238,,,298,,,,
1240,,,299,,,,
7793,,,299,,,,
1241,,,300,,,,
2416,,,300,,,,
3921,,,300,,,,
6079,,,300,,,,
6890,,,300,,,,
10400,,,300,,,,
11677,,,300,,,,
12941,,,300,,,,
12953,,,300,,,,
17418,,,300,,,,
20131,,,300,,,,
20515,,,300,,,,
1242,,,301,,,,
1243,,,302,,,,
6530,,,302,,,,
1244,,,303,,,,
1250,,,304,,,,
17813,,,304,,,,
1252,,,305,,,,
1255,,,306,,,,
19477,,,306,,,,
20856,,,306,,,,
21857,,,306,,,,
1259,,,307,,,,
1260,,,308,,,,
1263,,,309,,,,
16769,,,309,,,,
1264,,,310,,,,
1452,,,310,,,,
5706,,,310,,,,
16594,,,310,,,,
19799,,,310,,,,
22586,,,310,,,,
1267,,,311,,,,
1268,,,312,,,,
1777,,,312,,,,
1275,,,313,,,,
1276,,,314,,,,
2957,,,314,,,,
7641,,,314,,,,
8916,,,314,,,,
13201,,,314,,,,
14467,,,314,,,,
1284,,,315,,,,
1287,,,316,,,,
18124,,,316,,,,
1297,,,317,,,,
4475,,,317,,,,
15852,,,317,,,,
1298,,,318,,,,
13203,,,318,,,,
1299,,,319,,,,
1300,,,320,,,,
5668,,,320,,,,
16022,,,320,,,,
22901,,,320,,,,
1304,,,321,,,,
6594,,,321,,,,
9343,,,321,,,,
13856,,,321,,,,
1306,,,322,,,,
15253,,,322,,,,
16782,,,322,,,,
20187,,,322,,,,
1314,,,323,,,,
8425,,,323,,,,
12669,,,323,,,,
1317,,,324,,,,
1318,,,325,,,,
1320,,,326,,,,
1342,,,327,,,,
1344,,,328,,,,
18571,,,328,,,,
1346,,,329,,,,
1349,,,330,,,,
1361,,,331,,,,
1363,,,332,,,,
10663,,,332,,,,
1376,,,333,,,,
1378,,,334,,,,
19900,,,334,,,,
1384,,,335,,,,
1388,,,336,,,,
4165,,,336,,,,
15134,,,336,,,,
22553,,,336,,,,
1389,,,337,,,,
14042,,,337,,,,
1398,,,338,,,,
1402,,,339,,,,
1403,,,340,,,,
8333,,,340,,,,
1404,,,341,,,,
1419,,,342,,,,
1423,,,343,,,,
1426,,,344,,,,
1427,,,345,,,,
1432,,,346,,,,
1435,,,347,,,,
4192,,,347,,,,
1439,,,348,,,,
1441,,,349,,,,
3183,,,349,,,,
1442,,,350,,,,
1443,,,351,,,,
3081,,,351,,,,
1444,,,352,,,,
6715,,,352,,,,
13343,,,352,,,,
15380,,,352,,,,
1447,,,353,,,,
1454,,,354,,,,
6343,,,354,,,,
1455,,,355,,,,
21808,,,355,,,,
1460,,,356,,,,
1461,,,357,,,,
1467,,,358,,,,
15378,,,358,,,,
1469,,,359,,,,
6528,,,359,,,,
1471,,,360,,,,
1472,,,361,,,,
23456,,,361,,,,
1480,,,362,,,,
9270,,,362,,,,
12978,,,362,,,,
22873,,,362,,,,
1485,,,363,,,,
13730,,,363,,,,
1491,,,364,,,,
24166,,,364,,,,
1492,,,365,,,,
21858,,,365,,,,
1499,,,366,,,,
1506,,,367,,,,
1509,,,368,,,,
1510,,,369,,,,
3904,,,369,,,,
8494,,,369,,,,
1511,,,370,,,,
1513,,,371,,,,
1517,,,372,,,,
16290,,,372,,,,
1519,,,373,,,,
3486,,,373,,,,
10278,,,373,,,,
14889,,,373,,,,
15819,,,373,,,,
1524,,,374,,,,
1529,,,375,,,,
4394,,,375,,,,
1530,,,376,,,,
1531,,,377,,,,
1532,,,378,,,,
5299,,,378,,,,
7297,,,378,,,,
15274,,,378,,,,
23590,,,378,,,,
1533,,,379,,,,
18107,,,379,,,,
19767,,,379,,,,
20010,,,379,,,,
1534,,,380,,,,
1536,,,381,,,,
1677,,,381,,,,
10958,,,381,,,,
16716,,,381,,,,
1545,,,382,,,,
1547,,,383,,,,
1548,,,384,,,,
taberror,0,in,384,,,,
5448,,,384,,,,
1552,,,385,,,,
1943,,,385,,,,
4714,,,385,,,,
13530,,,385,,,,
23899,,,385,,,,
23980,,,385,,,,
1553,,,386,,,,
1555,,,387,,,,
13248,,,387,,,,
13655,,,387,,,,
1559,,,388,,,,
1565,,,389,,,,
1567,,,390,,,,
1581,,,391,,,,
5328,,,391,,,,
1585,,,392,,,,
3932,,,392,,,,
1587,,,393,,,,
13438,,,393,,,,
1590,,,394,,,,
4552,,,394,,,,
8556,,,394,,,,
21959,,,394,,,,
1595,,,395,,,,
13872,,,395,,,,
1596,,,396,,,,
1616,,,397,,,,
1621,,,398,,,,
23037,,,398,,,,
1636,,,399,,,,
1637,,,400,,,,
taberror,11,in,400,,,,
1640,,,401,,,,
14628,,,401,,,,
1645,,,402,,,,
19606,,,402,,,,
1646,,,403,,,,
1649,,,404,,,,
1650,,,405,,,,
4097,,,405,,,,
18780,,,405,,,,
1651,,,406,,,,
5220,,,406,,,,
12842,,,406,,,,
15988,,,406,,,,
1652,,,407,,,,
1653,,,408,,,,
1655,,,409,,,,
1656,,,410,,,,
1658,,,411,,,,
5591,,,411,,,,
12083,,,411,,,,
18868,,,411,,,,
1659,,,412,,,,
1665,,,413,,,,
10286,,,413,,,,
1667,,,414,,,,
5379,,,414,,,,
1674,,,415,,,,
1675,,,416,,,,
24131,,,416,,,,
1679,,,417,,,,
1683,,,418,,,,
19276,,,418,,,,
20571,,,418,,,,
1686,,,419,,,,
1687,,,420,,,,
1691,,,421,,,,
1696,,,422,,,,
1703,,,423,,,,
14069,,,423,,,,
1704,,,424,,,,
1705,,,425,,,,
1710,,,426,,,,
4349,,,426,,,,
1711,,,427,,,,
18765,,,427,,,,
1713,,,428,,,,
1719,,,429,,,,
25598,,,429,,,,
1720,,,430,,,,
1725,,,431,,,,
14788,,,431,,,,
1728,,,432,,,,
1754,,,432,,,,
5309,,,432,,,,
8229,,,432,,,,
11556,,,432,,,,
14018,,,432,,,,
16058,,,432,,,,
17130,,,432,,,,
23963,,,432,,,,
1729,,,433,,,,
12648,,,433,,,,
readerror,,433,,for,,12648,.docx
1734,,,434,,,,
13669,,,434,,,,
22484,,,434,,,,
23620,,,434,,,,
1735,,,435,,,,
1742,,,436,,,,
1750,,,437,,,,
1751,,,438,,,,
1752,,,439,,,,
1756,,,440,,,,
1770,,,441,,,,
1772,,,442,,,,
1773,,,443,,,,
1775,,,444,,,,
1776,,,445,,,,
3903,,,445,,,,
1780,,,446,,,,
1781,,,447,,,,
1784,,,448,,,,
1785,,,449,,,,
1787,,,450,,,,
4235,,,450,,,,
7697,,,450,,,,
10687,,,450,,,,
1793,,,451,,,,
1794,,,452,,,,
1802,,,453,,,,
1813,,,454,,,,
7138,,,454,,,,
21773,,,454,,,,
25569,,,454,,,,
1816,,,455,,,,
1817,,,456,,,,
1820,,,457,,,,
1825,,,458,,,,
2445,,,458,,,,
1837,,,459,,,,
1843,,,460,,,,
1844,,,461,,,,
1848,,,462,,,,
12118,,,462,,,,
25137,,,462,,,,
1849,,,463,,,,
3255,,,463,,,,
1851,,,464,,,,
1852,,,465,,,,
1854,,,466,,,,
1856,,,467,,,,
1861,,,468,,,,
1869,,,469,,,,
17234,,,469,,,,
1870,,,470,,,,
1871,,,471,,,,
4318,,,471,,,,
1879,,,472,,,,
1882,,,473,,,,
5634,,,473,,,,
1884,,,474,,,,
1894,,,475,,,,
1897,,,476,,,,
1900,,,477,,,,
1908,,,478,,,,
1913,,,479,,,,
1915,,,480,,,,
1920,,,481,,,,
1921,,,482,,,,
16198,,,482,,,,
1922,,,483,,,,
5727,,,483,,,,
24519,,,483,,,,
25495,,,483,,,,
1926,,,484,,,,
1930,,,485,,,,
2232,,,485,,,,
23767,,,485,,,,
1931,,,486,,,,
1941,,,487,,,,
17745,,,487,,,,
1942,,,488,,,,
24099,,,488,,,,
1948,,,489,,,,
6673,,,489,,,,
8357,,,489,,,,
15704,,,489,,,,
19895,,,489,,,,
1961,,,490,,,,
19833,,,490,,,,
22205,,,490,,,,
1965,,,491,,,,
1975,,,492,,,,
4075,,,492,,,,
23973,,,492,,,,
1976,,,493,,,,
1982,,,494,,,,
6549,,,494,,,,
16483,,,494,,,,
1983,,,495,,,,
15123,,,495,,,,
1987,,,496,,,,
1988,,,497,,,,
9069,,,497,,,,
17144,,,497,,,,
1994,,,498,,,,
2000,,,499,,,,
11291,,,499,,,,
13475,,,499,,,,
13769,,,499,,,,
15401,,,499,,,,
20724,,,499,,,,
500,,,,,,,
2013,,,500,,,,
3295,,,500,,,,
10215,,,500,,,,
25058,,,500,,,,
2016,,,501,,,,
11281,,,501,,,,
2018,,,502,,,,
3482,,,502,,,,
15058,,,502,,,,
2028,,,503,,,,
3229,,,503,,,,
5973,,,503,,,,
2030,,,504,,,,
7433,,,504,,,,
8075,,,504,,,,
8147,,,504,,,,
15038,,,504,,,,
23239,,,504,,,,
2031,,,505,,,,
2032,,,506,,,,
2036,,,507,,,,
2038,,,508,,,,
2039,,,509,,,,
2042,,,510,,,,
2068,,,511,,,,
2079,,,512,,,,
2080,,,513,,,,
11498,,,513,,,,
16685,,,513,,,,
2085,,,514,,,,
2089,,,515,,,,
2100,,,516,,,,
6135,,,516,,,,
16562,,,516,,,,
2115,,,517,,,,
2472,,,517,,,,
25591,,,517,,,,
2116,,,518,,,,
2133,,,519,,,,
2134,,,520,,,,
22448,,,520,,,,
2135,,,521,,,,
2136,,,522,,,,
2138,,,523,,,,
3607,,,523,,,,
13091,,,523,,,,
14119,,,523,,,,
18392,,,523,,,,
2150,,,524,,,,
23330,,,524,,,,
2152,,,525,,,,
2154,,,526,,,,
3243,,,526,,,,
6566,,,526,,,,
2155,,,527,,,,
3980,,,527,,,,
2166,,,528,,,,
2167,,,529,,,,
4300,,,529,,,,
6875,,,529,,,,
2168,,,530,,,,
2169,,,531,,,,
2177,,,532,,,,
4096,,,532,,,,
6761,,,532,,,,
8845,,,532,,,,
14731,,,532,,,,
16063,,,532,,,,
22047,,,532,,,,
2186,,,533,,,,
2191,,,534,,,,
5794,,,534,,,,
17650,,,534,,,,
18454,,,534,,,,
2193,,,535,,,,
24385,,,535,,,,
2195,,,536,,,,
10874,,,536,,,,
2199,,,537,,,,
2201,,,538,,,,
2479,,,538,,,,
10017,,,538,,,,
2206,,,539,,,,
19944,,,539,,,,
2213,,,540,,,,
22261,,,540,,,,
2214,,,541,,,,
2215,,,542,,,,
7540,,,542,,,,
2216,,,543,,,,
2226,,,544,,,,
2227,,,545,,,,
8460,,,545,,,,
2228,,,546,,,,
22701,,,546,,,,
2233,,,547,,,,
11168,,,547,,,,
16856,,,547,,,,
2251,,,548,,,,
8521,,,548,,,,
2253,,,549,,,,
2254,,,550,,,,
2255,,,551,,,,
2256,,,552,,,,
2478,,,552,,,,
5380,,,552,,,,
18566,,,552,,,,
2257,,,553,,,,
2261,,,554,,,,
2927,,,554,,,,
8448,,,554,,,,
16252,,,554,,,,
16822,,,554,,,,
2264,,,555,,,,
21490,,,555,,,,
2265,,,556,,,,
2271,,,557,,,,
2272,,,558,,,,
2273,,,559,,,,
16241,,,559,,,,
16542,,,559,,,,
2274,,,560,,,,
2285,,,561,,,,
2287,,,562,,,,
2291,,,563,,,,
2295,,,564,,,,
taberror,5,in,564,,,,
13548,,,564,,,,
taberror,5,in,564,,,,
15838,,,564,,,,
2298,,,565,,,,
2302,,,566,,,,
2306,,,567,,,,
19954,,,567,,,,
2307,,,568,,,,
9047,,,568,,,,
2311,,,569,,,,
12498,,,569,,,,
25240,,,569,,,,
2314,,,570,,,,
2315,,,571,,,,
2316,,,572,,,,
10848,,,572,,,,
2317,,,573,,,,
25428,,,573,,,,
2319,,,574,,,,
11396,,,574,,,,
2323,,,575,,,,
2327,,,576,,,,
18441,,,576,,,,
2328,,,577,,,,
2330,,,578,,,,
taberror,4,in,578,,,,
2332,,,579,,,,
10871,,,579,,,,
2337,,,580,,,,
2338,,,581,,,,
2356,,,582,,,,
13375,,,582,,,,
2362,,,583,,,,
2367,,,584,,,,
2370,,,585,,,,
2374,,,586,,,,
18929,,,586,,,,
2375,,,587,,,,
2381,,,588,,,,
2385,,,589,,,,
2915,,,589,,,,
2386,,,590,,,,
2848,,,590,,,,
17015,,,590,,,,
20222,,,590,,,,
2387,,,591,,,,
2389,,,592,,,,
23943,,,592,,,,
2390,,,593,,,,
10715,,,593,,,,
15860,,,593,,,,
21033,,,593,,,,
2395,,,594,,,,
8392,,,594,,,,
2402,,,595,,,,
2403,,,596,,,,
2404,,,597,,,,
2407,,,598,,,,
18115,,,598,,,,
2408,,,599,,,,
2411,,,600,,,,
12376,,,600,,,,
16276,,,600,,,,
19280,,,600,,,,
24396,,,600,,,,
2415,,,601,,,,
15111,,,601,,,,
20952,,,601,,,,
24610,,,601,,,,
2419,,,602,,,,
2422,,,603,,,,
2423,,,604,,,,
24983,,,604,,,,
2432,,,605,,,,
10218,,,605,,,,
2433,,,606,,,,
22278,,,606,,,,
2437,,,607,,,,
9847,,,607,,,,
10427,,,607,,,,
2439,,,608,,,,
2441,,,609,,,,
4574,,,609,,,,
2443,,,610,,,,
4025,,,610,,,,
5678,,,610,,,,
6568,,,610,,,,
6612,,,610,,,,
13677,,,610,,,,
2455,,,611,,,,
22162,,,611,,,,
2456,,,612,,,,
2462,,,613,,,,
8568,,,613,,,,
11921,,,613,,,,
14452,,,613,,,,
14736,,,613,,,,
15867,,,613,,,,
2464,,,614,,,,
2469,,,615,,,,
5703,,,615,,,,
9711,,,615,,,,
12905,,,615,,,,
14520,,,615,,,,
15100,,,615,,,,
2470,,,616,,,,
11888,,,616,,,,
2480,,,617,,,,
4860,,,617,,,,
2484,,,618,,,,
taberror,4,in,618,,,,
2487,,,619,,,,
taberror,6,in,619,,,,
8955,,,619,,,,
2494,,,620,,,,
4810,,,620,,,,
21922,,,620,,,,
2502,,,621,,,,
4649,,,621,,,,
6703,,,621,,,,
15876,,,621,,,,
23094,,,621,,,,
2507,,,622,,,,
2508,,,623,,,,
2513,,,624,,,,
2517,,,625,,,,
8503,,,625,,,,
